datetime,open,high,low,close,volume
2025-02-21 03:00:00,1.05027,1.05047,1.0499,1.05023,4963
2025-02-21 04:00:00,1.05026,1.0505,1.0497,1.04992,3360
2025-02-21 05:00:00,1.04991,1.0501,1.0491,1.04926,5107
2025-02-21 06:00:00,1.04928,1.04941,1.0487,1.0489,5720
2025-02-21 07:00:00,1.04887,1.05,1.04887,1.0492,7725
2025-02-21 08:00:00,1.0492,1.04942,1.04678,1.04758,11102
2025-02-21 09:00:00,1.04768,1.04812,1.0466,1.04693,9016
2025-02-21 10:00:00,1.04697,1.04721,1.0464,1.04651,7568
2025-02-21 11:00:00,1.0465,1.0474,1.0462,1.04693,6492
2025-02-21 12:00:00,1.04692,1.04711,1.04588,1.04619,7477
2025-02-21 13:00:00,1.04616,1.04779,1.0459,1.04752,8118
2025-02-21 14:00:00,1.0475,1.04925,1.04703,1.04817,11904
2025-02-21 15:00:00,1.04769,1.0486,1.0452,1.04537,13783
2025-02-21 16:00:00,1.0454,1.04578,1.0448,1.04543,10475
2025-02-21 17:00:00,1.04545,1.04644,1.0451,1.04629,7820
2025-02-21 18:00:00,1.04628,1.04679,1.045,1.04597,9531
2025-02-21 19:00:00,1.04595,1.04665,1.0456,1.04621,8098
2025-02-21 20:00:00,1.04614,1.0465,1.04567,1.04604,6941
2025-02-21 21:00:00,1.04604,1.04626,1.04539,1.04575,3688
2025-02-23 22:00:00,1.04717,1.04745,1.04599,1.04721,651
2025-02-23 23:00:00,1.0472,1.04841,1.04699,1.04736,1788
2025-02-24 00:00:00,1.04734,1.05067,1.04715,1.05037,3379
2025-02-24 01:00:00,1.05039,1.05202,1.0502,1.05189,4661
2025-02-24 02:00:00,1.05177,1.0529,1.0514,1.05224,9377
2025-02-24 03:00:00,1.05229,1.0526,1.0515,1.05192,6355
2025-02-24 04:00:00,1.05193,1.0521,1.051,1.05157,4428
2025-02-24 05:00:00,1.0515,1.052,1.0509,1.05164,6479
2025-02-24 06:00:00,1.0516,1.0517,1.05,1.05086,5614
2025-02-24 07:00:00,1.05089,1.05149,1.0485,1.04909,9822
2025-02-24 08:00:00,1.0491,1.04923,1.04696,1.048,10464
2025-02-24 09:00:00,1.04795,1.0485,1.0468,1.04721,9295
2025-02-24 10:00:00,1.04721,1.04806,1.0466,1.04803,7826
2025-02-24 11:00:00,1.04803,1.04814,1.0463,1.04684,5776
2025-02-24 12:00:00,1.0468,1.04726,1.0459,1.04689,6476
2025-02-24 13:00:00,1.0469,1.0476,1.0463,1.04672,8396
2025-02-24 14:00:00,1.04669,1.04697,1.0452,1.04606,11506
2025-02-24 15:00:00,1.04601,1.04707,1.0459,1.0469,12768
2025-02-24 16:00:00,1.0469,1.04801,1.0465,1.04774,10424
2025-02-24 17:00:00,1.04778,1.04838,1.04681,1.04722,9548
2025-02-24 18:00:00,1.0471,1.0486,1.047,1.04803,7298
2025-02-24 19:00:00,1.04799,1.04843,1.0471,1.0475,8166
2025-02-24 20:00:00,1.04754,1.04795,1.0463,1.04651,9230
2025-02-24 21:00:00,1.04651,1.0469,1.0461,1.04674,3148
2025-02-24 22:00:00,1.04674,1.0474,1.046,1.04662,708
2025-02-24 23:00:00,1.04656,1.0468,1.0459,1.04606,1522
2025-02-25 00:00:00,1.0461,1.0464,1.0458,1.0461,2059
2025-02-25 01:00:00,1.04629,1.0466,1.0459,1.04646,2754
2025-02-25 02:00:00,1.04648,1.0475,1.0464,1.0474,5636
2025-02-25 03:00:00,1.04746,1.04763,1.047,1.04729,4521
2025-02-25 04:00:00,1.04732,1.04772,1.0471,1.04731,3746
2025-02-25 05:00:00,1.0473,1.04781,1.0471,1.04764,4188
2025-02-25 06:00:00,1.04768,1.04802,1.0471,1.04766,4972
2025-02-25 07:00:00,1.04769,1.0478,1.04632,1.04642,8903
2025-02-25 08:00:00,1.0464,1.0479,1.0456,1.04702,11394
2025-02-25 09:00:00,1.04701,1.0479,1.0467,1.04732,9580
2025-02-25 10:00:00,1.04725,1.0475,1.0464,1.04728,7843
2025-02-25 11:00:00,1.04728,1.049,1.047,1.04888,8101
2025-02-25 12:00:00,1.04894,1.0501,1.0488,1.04936,9766
2025-02-25 13:00:00,1.04937,1.051,1.0492,1.04999,9755
2025-02-25 14:00:00,1.05002,1.0505,1.04916,1.05019,11041
2025-02-25 15:00:00,1.05017,1.052,1.0493,1.04985,14820
2025-02-25 16:00:00,1.04985,1.05061,1.04941,1.04974,12214
2025-02-25 17:00:00,1.04978,1.05024,1.0483,1.05022,9435
2025-02-25 18:00:00,1.05023,1.05182,1.05,1.0508,7915
2025-02-25 19:00:00,1.05083,1.05129,1.0503,1.05105,7353
2025-02-25 20:00:00,1.05106,1.0519,1.0508,1.05162,7500
2025-02-25 21:00:00,1.05155,1.0518,1.05078,1.05142,3279
2025-02-25 22:00:00,1.05142,1.0519,1.05089,1.0513,705
2025-02-25 23:00:00,1.05116,1.0525,1.05109,1.052,1508
2025-02-26 00:00:00,1.05201,1.0526,1.0518,1.05223,2118
2025-02-26 01:00:00,1.05216,1.0524,1.0513,1.05149,2868
2025-02-26 02:00:00,1.0515,1.05169,1.0503,1.05058,6793
2025-02-26 03:00:00,1.05064,1.0509,1.05009,1.05045,4890
2025-02-26 04:00:00,1.05041,1.05053,1.0495,1.04971,3749
2025-02-26 05:00:00,1.0497,1.0499,1.04899,1.04916,5742
2025-02-26 06:00:00,1.04915,1.04965,1.0486,1.04941,6181
2025-02-26 07:00:00,1.04943,1.05016,1.0492,1.04935,8450
2025-02-26 08:00:00,1.04933,1.05115,1.04916,1.0501,10258
2025-02-26 09:00:00,1.05026,1.05032,1.0493,1.04966,8628
2025-02-26 10:00:00,1.04971,1.05009,1.049,1.04976,8148
2025-02-26 11:00:00,1.04968,1.05022,1.0485,1.04916,7024
2025-02-26 12:00:00,1.04913,1.0495,1.0474,1.04767,7967
2025-02-26 13:00:00,1.04765,1.0495,1.0476,1.0484,10208
2025-02-26 14:00:00,1.04841,1.0493,1.0481,1.04888,12195
2025-02-26 15:00:00,1.04894,1.05091,1.04786,1.05059,14101
2025-02-26 16:00:00,1.05058,1.0516,1.0501,1.05138,11798
2025-02-26 17:00:00,1.05136,1.05288,1.04815,1.04926,14406
2025-02-26 18:00:00,1.04912,1.05005,1.0484,1.04882,12333
2025-02-26 19:00:00,1.04875,1.04935,1.0481,1.04909,9515
2025-02-26 20:00:00,1.04909,1.0492,1.0479,1.0486,7721
2025-02-26 21:00:00,1.0486,1.0488,1.0477,1.0484,3885
2025-02-26 22:00:00,1.0484,1.0491,1.04783,1.0487,486
2025-02-26 23:00:00,1.04863,1.0493,1.0485,1.04874,1326
2025-02-27 00:00:00,1.04873,1.0488,1.0476,1.04771,2358
2025-02-27 01:00:00,1.04769,1.0483,1.0472,1.0477,3013
2025-02-27 02:00:00,1.04779,1.0481,1.0469,1.047,6345
2025-02-27 03:00:00,1.04711,1.04745,1.0464,1.04654,4852
2025-02-27 04:00:00,1.04658,1.04695,1.0458,1.0463,5117
2025-02-27 05:00:00,1.0463,1.0466,1.046,1.04647,4949
2025-02-27 06:00:00,1.0465,1.0473,1.0463,1.04714,6012
2025-02-27 07:00:00,1.04716,1.04802,1.0467,1.04746,7380
2025-02-27 08:00:00,1.04753,1.04802,1.0469,1.04784,9943
2025-02-27 09:00:00,1.04781,1.04853,1.0474,1.04844,7909
2025-02-27 10:00:00,1.04842,1.04844,1.0472,1.04816,7419
2025-02-27 11:00:00,1.04817,1.04873,1.0474,1.0476,6860
2025-02-27 12:00:00,1.04759,1.04842,1.0472,1.04763,8958
2025-02-27 13:00:00,1.04764,1.04893,1.04193,1.04226,14069
2025-02-27 14:00:00,1.04226,1.04416,1.0413,1.04188,15645
2025-02-27 15:00:00,1.04201,1.04278,1.0409,1.04149,14921
2025-02-27 16:00:00,1.0415,1.04161,1.0402,1.04136,11455
2025-02-27 17:00:00,1.04138,1.04182,1.04001,1.04073,9163
2025-02-27 18:00:00,1.04075,1.0418,1.0407,1.04172,7646
2025-02-27 19:00:00,1.04173,1.0418,1.0402,1.04049,8308
2025-02-27 20:00:00,1.04041,1.04085,1.04,1.04054,7887
2025-02-27 21:00:00,1.04052,1.04054,1.0395,1.03976,3825
2025-02-27 22:00:00,1.03976,1.0401,1.03871,1.0393,797
2025-02-27 23:00:00,1.03908,1.0401,1.03908,1.0394,1551
2025-02-28 00:00:00,1.03935,1.0403,1.0392,1.04021,2552
2025-02-28 01:00:00,1.0402,1.0404,1.0383,1.03847,3495
2025-02-28 02:00:00,1.03846,1.0392,1.038,1.03826,7409
2025-02-28 03:00:00,1.03827,1.039,1.038,1.03883,6508
2025-02-28 04:00:00,1.03883,1.0391,1.0385,1.03866,4669
2025-02-28 05:00:00,1.03868,1.03902,1.0383,1.03885,5204
2025-02-28 06:00:00,1.03886,1.039,1.0381,1.03871,6850
2025-02-28 07:00:00,1.03876,1.04007,1.0385,1.0396,8746
2025-02-28 08:00:00,1.03957,1.04043,1.0394,1.04014,8923
2025-02-28 09:00:00,1.04018,1.0408,1.03936,1.03952,9043
2025-02-28 10:00:00,1.03952,1.0406,1.0391,1.03993,7055
2025-02-28 11:00:00,1.03992,1.04013,1.0392,1.03987,6750
2025-02-28 12:00:00,1.0398,1.0408,1.0396,1.0407,7582
2025-02-28 13:00:00,1.04068,1.04163,1.04045,1.04069,11718
2025-02-28 14:00:00,1.04068,1.04143,1.04,1.04098,11785
2025-02-28 15:00:00,1.0408,1.04201,1.03934,1.04004,14149
2025-02-28 16:00:00,1.03999,1.0412,1.0397,1.04012,14169
2025-02-28 17:00:00,1.04015,1.04101,1.03898,1.0396,11084
2025-02-28 18:00:00,1.03951,1.03982,1.0362,1.0363,14012
2025-02-28 19:00:00,1.03634,1.0374,1.03589,1.03673,10724
2025-02-28 20:00:00,1.03677,1.03771,1.0361,1.03743,10152
2025-02-28 21:00:00,1.03744,1.0377,1.0368,1.03739,4124
2025-03-02 22:00:00,1.04017,1.04048,1.03985,1.04025,684
2025-03-02 23:00:00,1.0402,1.04207,1.03985,1.04117,2520
2025-03-03 00:00:00,1.04116,1.04198,1.0402,1.04091,3433
2025-03-03 01:00:00,1.04082,1.0423,1.04073,1.04193,3602
2025-03-03 02:00:00,1.04192,1.04235,1.0414,1.04196,5974
2025-03-03 03:00:00,1.04198,1.042,1.0409,1.0415,6258
2025-03-03 04:00:00,1.04169,1.0421,1.0415,1.0418,3717
2025-03-03 05:00:00,1.04172,1.042,1.0411,1.04143,4153
2025-03-03 06:00:00,1.04144,1.0417,1.0405,1.0408,6076
2025-03-03 07:00:00,1.04076,1.04103,1.0401,1.04056,8810
2025-03-03 08:00:00,1.0405,1.0407,1.03876,1.04008,10679
2025-03-03 09:00:00,1.04009,1.043,1.04002,1.04278,8479
2025-03-03 10:00:00,1.04275,1.04449,1.04257,1.04414,10848
2025-03-03 11:00:00,1.0442,1.0458,1.0439,1.04526,9943
2025-03-03 12:00:00,1.04523,1.04763,1.0452,1.04703,11798
2025-03-03 13:00:00,1.04706,1.04764,1.0458,1.0472,10126
2025-03-03 14:00:00,1.0472,1.04909,1.0468,1.04827,12136
2025-03-03 15:00:00,1.04822,1.0504,1.04734,1.04844,15450
2025-03-03 16:00:00,1.04843,1.05014,1.04833,1.04965,11741
2025-03-03 17:00:00,1.04957,1.0497,1.0485,1.04904,8524
2025-03-03 18:00:00,1.04896,1.05043,1.04817,1.04868,9320
2025-03-03 19:00:00,1.04867,1.04937,1.04715,1.04728,9365
2025-03-03 20:00:00,1.04727,1.04851,1.04658,1.0481,14086
2025-03-03 21:00:00,1.0481,1.0493,1.048,1.04874,4432
2025-03-03 22:00:00,1.04874,1.0489,1.0477,1.04849,735
2025-03-03 23:00:00,1.04849,1.0493,1.04762,1.04851,2061
2025-03-04 00:00:00,1.04848,1.04883,1.04762,1.0488,3317
2025-03-04 01:00:00,1.04878,1.04957,1.0482,1.04879,4123
2025-03-04 02:00:00,1.04881,1.04902,1.0479,1.04809,6930
2025-03-04 03:00:00,1.04808,1.0484,1.0474,1.04769,6665
2025-03-04 04:00:00,1.0477,1.04807,1.047,1.04778,5810
2025-03-04 05:00:00,1.04779,1.04864,1.04707,1.0483,8599
2025-03-04 06:00:00,1.04835,1.049,1.0478,1.0486,6819
2025-03-04 07:00:00,1.0486,1.0502,1.048,1.04926,11262
2025-03-04 08:00:00,1.04925,1.0524,1.0485,1.05185,14170
2025-03-04 09:00:00,1.05185,1.05276,1.0508,1.05123,10975
2025-03-04 10:00:00,1.05123,1.052,1.0502,1.05114,10475
2025-03-04 11:00:00,1.0511,1.05447,1.0509,1.05442,10165
2025-03-04 12:00:00,1.05443,1.0557,1.05355,1.05527,12639
2025-03-04 13:00:00,1.05526,1.056,1.05305,1.0539,14858
2025-03-04 14:00:00,1.05387,1.0549,1.052,1.05215,15832
2025-03-04 15:00:00,1.05215,1.05281,1.04963,1.05264,16018
2025-03-04 16:00:00,1.05263,1.05392,1.0514,1.05333,14739
2025-03-04 17:00:00,1.05338,1.05442,1.053,1.05414,13214
2025-03-04 18:00:00,1.05416,1.05911,1.0537,1.05906,14876
2025-03-04 19:00:00,1.05905,1.0602,1.0585,1.06008,12205
2025-03-04 20:00:00,1.06006,1.06239,1.06006,1.06085,12463
2025-03-04 21:00:00,1.06084,1.06271,1.0607,1.06248,7323
2025-03-04 22:00:00,1.06244,1.0626,1.0614,1.06179,1020
2025-03-04 23:00:00,1.0618,1.0637,1.06167,1.0623,2354
2025-03-05 00:00:00,1.06232,1.06272,1.0609,1.06208,3527
2025-03-05 01:00:00,1.06198,1.06268,1.06081,1.06124,5049
2025-03-05 02:00:00,1.06124,1.06165,1.0602,1.06038,8870
2025-03-05 03:00:00,1.06039,1.06203,1.0601,1.06181,8985
2025-03-05 04:00:00,1.06181,1.06259,1.0614,1.06188,5875
2025-03-05 05:00:00,1.06186,1.06324,1.0617,1.06312,5329
2025-03-05 06:00:00,1.06312,1.0639,1.0623,1.06325,7149
2025-03-05 07:00:00,1.06324,1.06766,1.06293,1.06746,13302
2025-03-05 08:00:00,1.06738,1.07,1.06587,1.0698,14991
2025-03-05 09:00:00,1.06974,1.07223,1.0694,1.07117,13816
2025-03-05 10:00:00,1.07118,1.0716,1.0683,1.06971,11134
2025-03-05 11:00:00,1.06971,1.06985,1.0675,1.06784,10393
2025-03-05 12:00:00,1.06782,1.0714,1.0678,1.06956,11989
2025-03-05 13:00:00,1.06958,1.0723,1.06859,1.07156,16009
2025-03-05 14:00:00,1.07144,1.07773,1.07133,1.07682,16579
2025-03-05 15:00:00,1.07591,1.07706,1.07408,1.07651,17372
2025-03-05 16:00:00,1.0765,1.0788,1.07601,1.07673,15566
2025-03-05 17:00:00,1.07672,1.0788,1.0762,1.07851,14178
2025-03-05 18:00:00,1.07844,1.07884,1.0763,1.07734,13756
2025-03-05 19:00:00,1.07737,1.0791,1.0769,1.079,10413
2025-03-05 20:00:00,1.07902,1.0797,1.0786,1.07918,8078
2025-03-05 21:00:00,1.07918,1.0794,1.0784,1.07879,4096
2025-03-05 22:00:00,1.07879,1.0794,1.07837,1.0791,805
2025-03-05 23:00:00,1.07893,1.0795,1.07866,1.07937,1746
2025-03-06 00:00:00,1.07938,1.0803,1.0786,1.07942,2971
2025-03-06 01:00:00,1.07942,1.0821,1.0788,1.08148,3707
2025-03-06 02:00:00,1.0815,1.08195,1.0797,1.08044,9274
2025-03-06 03:00:00,1.08052,1.08054,1.07878,1.0788,7216
2025-03-06 04:00:00,1.07894,1.08041,1.0783,1.08035,5717
2025-03-06 05:00:00,1.08035,1.0812,1.0799,1.08104,7176
2025-03-06 06:00:00,1.08102,1.082,1.0798,1.08028,9120
2025-03-06 07:00:00,1.08028,1.08223,1.0791,1.07987,13539
2025-03-06 08:00:00,1.07989,1.08169,1.07926,1.08012,16774
2025-03-06 09:00:00,1.07988,1.08068,1.0779,1.07977,14199
2025-03-06 10:00:00,1.07999,1.08033,1.07827,1.0792,11949
2025-03-06 11:00:00,1.07913,1.0801,1.0783,1.07989,9736
2025-03-06 12:00:00,1.07987,1.0807,1.07881,1.08001,9410
2025-03-06 13:00:00,1.08,1.08449,1.07879,1.08253,15769
2025-03-06 14:00:00,1.08261,1.0841,1.08114,1.08372,18463
2025-03-06 15:00:00,1.08362,1.08537,1.0811,1.08173,17822
2025-03-06 16:00:00,1.08172,1.08377,1.0815,1.08174,16194
2025-03-06 17:00:00,1.08175,1.08224,1.079,1.07969,13974
2025-03-06 18:00:00,1.07967,1.08019,1.07648,1.07839,12059
2025-03-06 19:00:00,1.07839,1.08116,1.0782,1.08012,10867
2025-03-06 20:00:00,1.08017,1.08035,1.0784,1.07865,9116
2025-03-06 21:00:00,1.07865,1.07905,1.0774,1.07844,4377
2025-03-06 22:00:00,1.07844,1.0792,1.07757,1.07869,455
2025-03-06 23:00:00,1.07855,1.0798,1.0783,1.07869,1704
2025-03-07 00:00:00,1.07868,1.07951,1.0786,1.07873,2784
2025-03-07 01:00:00,1.07873,1.0793,1.078,1.07887,3274
2025-03-07 02:00:00,1.07898,1.08,1.07841,1.07993,6647
2025-03-07 03:00:00,1.07993,1.08148,1.0796,1.08058,5718
2025-03-07 04:00:00,1.08056,1.08133,1.0802,1.08131,4363
2025-03-07 05:00:00,1.08132,1.0818,1.0806,1.0812,5441
2025-03-07 06:00:00,1.08133,1.08253,1.08077,1.0823,6978
2025-03-07 07:00:00,1.08229,1.0841,1.0819,1.08291,10596
2025-03-07 08:00:00,1.08295,1.0856,1.08257,1.08512,12279
2025-03-07 09:00:00,1.08508,1.08714,1.0844,1.086,11574
2025-03-07 10:00:00,1.08598,1.0868,1.0857,1.08606,9374
2025-03-07 11:00:00,1.08591,1.08601,1.0843,1.08495,9090
2025-03-07 12:00:00,1.08487,1.08572,1.0841,1.08546,10144
2025-03-07 13:00:00,1.08534,1.08887,1.08433,1.08456,16512
2025-03-07 14:00:00,1.0843,1.08822,1.0843,1.08538,17212
2025-03-07 15:00:00,1.08539,1.08861,1.08351,1.08695,16095
2025-03-07 16:00:00,1.08702,1.08728,1.08375,1.08587,12791
2025-03-07 17:00:00,1.08584,1.08645,1.0831,1.08433,13261
2025-03-07 18:00:00,1.08432,1.08444,1.08257,1.08397,11120
2025-03-07 19:00:00,1.08398,1.08442,1.0832,1.08423,9560
2025-03-07 20:00:00,1.08427,1.08491,1.0839,1.08474,7663
2025-03-07 21:00:00,1.0847,1.08513,1.08264,1.08264,3222
2025-03-09 21:00:00,1.08329,1.08382,1.08263,1.08366,150
2025-03-09 22:00:00,1.08376,1.08589,1.08376,1.08492,2360
2025-03-09 23:00:00,1.08494,1.08651,1.08484,1.08596,2304
2025-03-10 00:00:00,1.08595,1.0868,1.08524,1.08637,3226
2025-03-10 01:00:00,1.08639,1.0871,1.0852,1.08525,3676
2025-03-10 02:00:00,1.08525,1.0856,1.0835,1.08367,6753
2025-03-10 03:00:00,1.08371,1.08387,1.08298,1.08316,6002
2025-03-10 04:00:00,1.08317,1.08378,1.0829,1.08304,4304
2025-03-10 05:00:00,1.08303,1.08359,1.0827,1.0833,6128
2025-03-10 06:00:00,1.08352,1.0845,1.0833,1.08369,7571
2025-03-10 07:00:00,1.08378,1.08443,1.08106,1.08221,10688
2025-03-10 08:00:00,1.08228,1.08244,1.0805,1.08096,13913
2025-03-10 09:00:00,1.081,1.08567,1.08079,1.08513,13104
2025-03-10 10:00:00,1.08513,1.0876,1.08499,1.08611,11953
2025-03-10 11:00:00,1.08603,1.08647,1.08109,1.08504,12638
2025-03-10 12:00:00,1.08488,1.08602,1.084,1.08442,11725
2025-03-10 13:00:00,1.08426,1.0851,1.0832,1.08354,12075
2025-03-10 14:00:00,1.08348,1.08469,1.0831,1.08452,14325
2025-03-10 15:00:00,1.08453,1.08481,1.082,1.08368,13781
2025-03-10 16:00:00,1.08368,1.0842,1.0826,1.08306,11520
